	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	301	302	303	304	305	306	307	308	309	310	311	312	313	314	315	316	317	318	319	320	321	322	323	324	325	326	327	328	329	330	331	332	333	334	335	336	337	338	339	340	341	342	343	344	345	346	347	348	349	350	351	352	353	354	355	356	357	358	359	360	361	362	363	364	365	366	367	368	369	370	371	372	373	374	375	376	377	378	379	380	381	382	383	384	385	386	387	388	389	390	391	392	393	394	395	396	397	398	399	400	401	402	403	404	405	406	407	408	409	410	411	412	413	414	415	416	417	418	419	420	421	422	423
55	8641	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	1	2	1	2	2	2	2	2	3	2	2	2	3	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	1	2	0	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	3	2	2	2	2	2	2	2	2	1	2	2	2	2	0	2	2	1	2	2	2	1	2	2	1	0	3	2	2	3	2	1	2	2	2	2	1	1	2	2	2	2	12	59	4	4	2	17	17	17	17	5	1	4	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	2	12	13	8	8	44	14	28	38	7	20	14	0	6	29	2	91	11	3	2	18	1	4	2	0	0	3	4	21	0	0	30	0	1	1	0	4	5	5	0	1	2	0	0	0	1	4	10	3	4	0	0	11	6	2	8	8	0	2	0	1	1	4	5	0	1	0	4	3	37	22	2	1	2	11	0	3	6	1	1	0	0	2	39	7	1	5	32	2	3	2	46	2	0	6	1	0	0	0	46	4	4	0	0	3	6	4	5	1	0
56	8641	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	1	2	2	2	4	2	2	0	3	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	0	1	2	2	2	2	2	2	1	2	2	1	2	1	2	2	3	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2	2	1	1	2	0	4	2	2	3	2	1	2	2	2	2	1	2	2	2	2	1	11	38	4	4	4	17	17	17	17	4	2	2	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	1	9	14	5	7	38	17	16	36	2	17	10	0	5	24	4	117	8	2	2	10	4	4	4	0	0	8	2	22	0	0	20	0	4	1	0	4	1	3	0	1	10	2	0	0	8	1	9	0	7	0	0	12	13	3	3	7	1	1	1	3	1	0	3	0	7	0	0	1	25	22	3	2	2	2	0	6	6	1	1	0	0	5	44	4	3	12	35	0	0	2	32	2	0	6	1	1	0	0	36	3	2	0	0	4	3	2	4	5	0
57	8641	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	0	2	2	2	2	2	2	2	2	2	4	2	1	2	3	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	1	2	2	1	2	2	1	1	3	2	2	2	2	2	1	2	1	2	2	2	1	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	0	4	2	2	3	2	2	2	1	2	1	2	2	2	2	2	1	11	55	0	1	2	17	17	17	17	5	0	1	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	4	16	4	5	6	36	12	25	26	5	18	12	0	3	28	4	114	7	2	3	10	1	1	2	0	0	6	2	17	0	0	17	0	0	1	0	1	5	2	2	1	0	2	0	0	0	1	15	0	1	0	0	18	13	4	5	6	2	3	1	3	3	3	3	3	1	0	4	5	28	17	0	3	2	5	2	2	3	1	4	1	0	3	47	8	3	2	42	1	1	2	35	3	0	15	1	1	0	0	31	1	2	0	0	5	5	2	4	4	0
58	8641	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	1	2	2	2	4	2	2	2	3	2	2	2	2	2	1	2	2	1	2	2	2	1	2	1	2	2	2	2	3	2	2	2	2	2	2	1	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	1	0	4	2	2	3	2	2	2	2	2	1	1	2	2	2	2	2	12	63	3	4	4	17	17	17	17	4	1	3	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	0	21	3	9	8	32	8	36	30	6	26	13	0	2	29	3	104	6	3	3	10	1	4	6	0	0	3	4	15	0	0	17	0	4	2	0	1	0	5	1	2	2	1	0	0	2	3	13	2	2	0	0	13	5	1	2	9	1	3	5	0	0	2	4	1	1	10	8	1	23	25	1	2	1	5	1	1	4	0	0	2	0	1	24	4	0	5	38	1	5	4	54	2	0	10	2	2	0	0	42	1	3	0	0	1	9	0	3	5	0
59	8641	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	1	1	2	1	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	1	3	2	2	1	1	2	2	1	2	1	2	2	2	1	2	2	1	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	1	2	2	1	2	2	2	3	2	2	3	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	0	4	2	2	3	2	2	2	2	2	1	2	2	2	1	2	2	11	41	2	3	2	17	17	17	17	5	2	4	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	0	10	9	6	1	44	10	22	26	7	20	13	0	5	38	2	96	5	3	5	16	0	3	4	0	0	7	3	23	0	0	19	0	0	3	0	5	4	1	1	3	2	3	0	0	1	0	6	1	5	0	0	10	4	2	3	3	0	2	2	1	0	1	3	0	0	0	1	3	43	25	1	7	2	2	5	4	5	0	0	2	0	5	34	5	3	4	43	2	1	3	34	4	0	14	1	3	0	0	43	4	1	0	0	4	6	3	4	5	0
60	8641	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	4	1	2	2	2	2	1	2	2	2	1	2	2	2	1	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	1	2	2	2	1	2	2	2	1	2	2	2	1	2	2	2	3	1	2	3	2	2	2	2	2	2	1	2	2	2	1	2	2	1	1	2	1	2	2	2	1	2	2	1	0	4	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	7	23	3	4	1	17	17	17	17	10	0	1	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	1	14	10	15	3	47	16	24	20	3	21	18	0	3	15	5	100	9	0	2	17	0	3	7	0	0	4	3	20	0	0	17	0	3	0	0	2	3	3	1	0	1	2	0	0	4	2	5	0	4	0	2	18	7	2	7	7	2	2	3	2	0	3	2	2	2	3	4	3	43	23	1	2	4	3	1	4	5	2	6	2	0	3	43	8	3	2	24	0	3	3	46	2	0	11	1	0	0	0	43	2	6	0	0	6	6	0	2	11	0
61	8641	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	2	0	0	1	0	1	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	2	2	1	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	2	2	1	2	2	2	2	4	2	2	2	2	2	1	2	2	1	2	2	1	2	2	2	2	2	2	1	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	2	2	1	2	2	0	2	2	1	2	1	1	2	3	2	1	3	1	2	2	2	1	2	2	2	2	2	1	2	2	2	2	1	2	2	2	1	2	2	1	1	0	3	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	7	51	1	3	2	17	17	17	17	9	2	3	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	2	8	6	12	2	49	7	24	29	8	19	17	0	4	31	0	87	8	4	5	11	1	4	3	0	0	7	6	21	0	0	17	0	1	3	0	3	3	7	2	1	5	0	0	0	1	2	7	2	10	0	3	16	8	2	3	7	0	2	2	2	1	2	1	1	0	0	10	0	26	34	1	2	2	3	0	6	3	1	4	1	0	4	37	7	3	8	37	1	4	6	45	0	0	8	1	0	0	0	22	4	0	0	0	6	6	2	7	8	0
62	8641	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	1	1	2	1	2	2	2	4	2	2	2	3	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	3	2	2	2	1	2	2	2	2	2	2	2	1	1	1	2	2	2	2	1	2	0	2	2	2	2	2	2	0	4	2	2	3	2	1	2	2	1	1	2	1	1	2	1	0	8	71	2	3	1	17	17	17	17	4	2	0	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	2	17	15	6	1	34	17	24	27	5	19	12	0	5	12	1	109	5	1	5	24	0	8	8	0	0	13	4	22	0	0	17	0	2	1	0	1	1	5	2	1	2	0	0	0	4	3	6	1	3	0	0	11	4	6	2	13	1	0	0	0	0	1	4	2	4	2	4	4	31	17	1	4	5	4	1	3	6	2	0	4	0	2	52	5	1	1	35	1	2	3	33	1	0	13	1	6	0	0	39	7	1	0	0	2	5	2	2	9	0
63	8641	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	1	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	1	0	1	0	0	0	0	0	0	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	1	2	1	1	2	2	1	2	1	2	2	3	1	2	2	3	1	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	1	2	2	0	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	0	1	2	2	2	1	2	1	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	1	0	4	1	2	1	2	2	2	1	2	1	2	2	2	2	2	2	5	79	3	2	0	17	17	17	17	5	1	4	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	3	20	22	10	7	37	8	23	26	3	23	11	0	4	34	0	99	13	4	2	10	0	3	5	0	0	12	3	24	0	0	20	0	1	4	0	0	7	3	0	2	1	5	0	0	2	1	8	2	6	0	1	18	8	1	1	8	0	3	6	1	0	0	7	0	2	0	2	2	28	15	0	4	2	4	0	4	2	2	1	3	0	4	27	10	1	5	26	2	4	2	46	2	0	3	1	2	0	0	33	3	1	0	0	4	5	4	6	3	0
64	7568	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	1	2	2	2	2	2	2	2	2	2	2	4	2	2	2	3	2	1	2	2	2	2	2	1	2	2	2	2	2	1	2	0	2	1	2	3	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	1	1	2	2	2	1	2	2	1	2	1	2	2	3	2	1	3	2	2	2	2	2	2	2	2	1	2	1	0	1	2	2	1	2	2	2	2	2	0	2	2	0	4	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	4	52	3	7	3	17	17	17	17	10	2	3	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	1	11	15	9	3	45	10	22	36	6	17	21	0	1	27	2	95	9	7	2	18	1	2	1	0	0	11	4	15	0	0	16	0	0	0	0	0	3	10	1	2	2	2	0	0	3	2	16	3	4	0	0	24	9	3	0	8	1	5	2	0	1	2	4	1	3	7	5	3	46	26	0	4	3	3	1	1	4	1	6	2	0	3	43	7	3	7	33	3	3	3	33	2	0	5	1	3	0	0	29	2	1	0	0	0	8	2	3	7	0
65	8641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	1	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	1	2	1	2	2	0	4	2	2	3	2	2	1	2	2	2	2	2	2	2	2	2	11	66	4	1	3	17	17	17	17	6	1	4	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	7	10	14	12	2	19	12	26	26	8	24	21	0	3	32	3	105	17	2	3	16	0	6	3	0	0	8	6	21	0	0	18	0	0	0	0	3	2	5	1	1	3	3	0	0	1	0	13	2	7	0	3	6	11	4	5	10	0	5	4	5	0	3	6	1	0	1	4	1	19	26	1	3	5	2	3	6	8	0	4	2	0	3	38	7	0	2	35	1	1	2	42	0	0	3	0	2	0	0	46	4	2	0	0	4	4	4	7	2	0
66	8641	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	1	1	0	0	0	2	2	1	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	1	2	2	2	2	2	2	2	2	2	4	2	2	1	3	2	1	2	2	1	2	2	2	2	2	2	2	2	1	1	2	2	2	1	3	2	2	2	2	2	1	2	1	2	2	1	2	1	2	1	2	2	2	2	2	2	2	2	2	2	0	1	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	0	4	2	1	2	2	1	2	2	1	2	2	1	1	2	2	2	12	44	5	6	1	17	17	17	17	5	0	2	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	1	12	8	7	4	56	17	37	33	5	20	17	0	2	20	2	72	12	1	0	17	0	3	5	0	0	6	5	21	0	0	22	0	0	3	0	2	1	3	2	0	2	2	0	0	1	0	8	0	5	0	0	11	8	4	3	6	1	2	4	2	1	3	6	1	9	6	4	2	39	19	0	4	4	7	2	4	9	1	2	2	0	6	40	9	3	2	48	1	2	3	54	2	0	5	0	3	0	0	39	0	2	0	0	1	3	0	6	6	0
67	7030	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	1	2	1	2	1	2	2	2	2	2	2	1	2	2	2	2	1	2	2	1	1	1	2	1	2	2	2	1	3	2	1	2	2	2	2	2	1	1	1	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	0	3	2	2	2	1	2	1	2	1	2	1	2	2	2	2	2	11	44	0	2	3	17	17	17	17	9	1	3	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	1	14	14	6	5	50	17	24	35	5	19	17	0	2	21	3	119	9	1	2	14	0	8	8	0	0	9	4	13	0	0	15	0	1	0	0	1	4	1	0	1	2	1	0	0	4	0	9	1	5	0	1	14	11	2	5	9	0	6	0	0	0	5	1	3	0	2	15	1	25	34	1	1	5	5	1	4	6	0	0	2	0	3	27	7	2	3	25	1	2	3	37	1	0	10	0	3	0	0	32	2	5	0	0	2	4	0	3	10	0
68	8641	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	1	2	2	2	2	2	2	2	1	2	1	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	1	2	2	4	2	2	2	1	2	2	2	0	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	2	2	1	2	2	2	2	2	2	3	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	1	2	2	2	1	2	0	4	2	2	3	1	2	2	2	2	1	2	2	2	2	1	2	8	55	1	5	3	17	17	17	17	6	1	0	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	1	18	12	9	2	38	15	28	22	3	13	11	0	3	31	3	101	7	1	0	13	2	5	4	0	0	8	2	12	0	0	16	0	1	2	0	0	1	2	1	0	2	1	0	0	4	1	17	2	8	0	1	13	17	1	2	7	2	2	9	0	0	4	9	1	6	4	11	3	50	22	1	5	4	2	1	6	4	0	3	1	0	2	47	2	3	2	36	1	5	2	53	3	0	13	3	3	0	0	37	3	1	0	0	7	10	3	7	4	0
69	8641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	2	3	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	3	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	3	2	2	3	2	2	2	2	2	1	2	2	2	2	1	2	2	1	2	2	2	2	2	1	2	2	2	1	0	4	1	0	3	2	2	2	2	2	2	2	1	2	2	2	1	8	54	4	1	3	17	17	17	17	7	1	3	17	17	17	17	17	17	17	17	17	17	17	17	17	12	44	2	11	7	0	0	19	9	7	5	43	15	25	22	3	16	7	0	2	32	1	105	13	1	2	16	0	1	5	0	0	12	4	17	0	0	15	0	1	1	0	4	2	6	0	0	1	1	0	0	3	2	12	1	10	0	2	5	9	4	5	8	1	2	2	1	1	2	4	2	2	2	6	1	36	33	0	7	2	5	1	5	4	2	3	2	0	7	32	5	3	6	36	2	1	3	28	2	0	5	2	0	0	0	32	3	1	0	0	4	4	1	4	3	0
